Num_Itens,Cap_Peso,Cap_Volume,Lucro_Max,Tempo_Exec(s),Itens_Ids
100,200,200,961,1.4624338150024414,"[[1, 4, 11, 16, 26, 31, 50, 51, 52, 74, 88, 91, 93]]"
100,200,200,1127,1.4804046154022217,"[[9, 22, 24, 28, 29, 31, 33, 39, 46, 48, 54, 64, 68, 74, 81, 87]]"
100,200,200,1156,1.446664571762085,"[[1, 6, 7, 23, 34, 42, 47, 51, 52, 55, 57, 62, 69, 72, 88, 94]]"
100,200,200,977,1.4032020568847656,"[[8, 13, 18, 29, 34, 36, 41, 60, 62, 76, 79, 80, 83]]"
100,200,200,1337,1.4735782146453857,"[[0, 1, 13, 17, 18, 23, 28, 29, 35, 38, 55, 59, 61, 66, 68, 76, 90]]"
100,200,200,1094,1.4510111808776855,"[[4, 6, 7, 13, 20, 25, 31, 45, 50, 56, 59, 60, 61, 87]]"
100,200,200,1009,1.4892299175262451,"[[9, 18, 21, 22, 35, 45, 55, 65, 75, 76, 93, 95, 97, 98]]"
100,200,200,1098,1.436086893081665,"[[17, 25, 32, 41, 45, 50, 55, 62, 68, 69, 73, 87, 91, 94, 95]]"
100,200,200,1274,1.4478659629821777,"[[1, 2, 13, 18, 22, 32, 48, 54, 59, 66, 77, 79, 83, 85, 90, 92, 93, 94]]"
100,200,200,1243,1.4323616027832031,"[[0, 4, 8, 30, 34, 36, 39, 50, 53, 59, 64, 65, 73, 83, 85, 87, 89, 93]]"
