Num_Itens,Cap_Peso,Cap_Volume,Lucro_Max,Tempo_Exec(s),Itens_Ids
100,200,200,1432,1.4676012992858887,"[[4, 7, 13, 16, 17, 26, 28, 29, 37, 48, 58, 60, 72, 74, 82, 83, 85, 90, 91, 93]]"
100,200,200,1156,1.4420697689056396,"[[1, 5, 9, 13, 15, 26, 43, 45, 60, 61, 75, 76, 82, 85, 95]]"
100,200,200,1169,2.610884666442871,"[[1, 12, 14, 24, 28, 30, 35, 37, 42, 46, 62, 70, 76, 79, 85, 95]]"
100,200,200,1236,1.412734031677246,"[[12, 29, 41, 47, 51, 52, 53, 56, 63, 67, 69, 74, 80, 82, 88, 91, 96]]"
100,200,200,1169,1.4418461322784424,"[[3, 6, 8, 12, 25, 33, 47, 51, 71, 79, 80, 86, 87, 88, 93, 94]]"
100,200,200,1188,1.3888802528381348,"[[5, 19, 22, 36, 39, 41, 46, 51, 54, 62, 64, 65, 68, 77, 93, 95]]"
100,200,200,1154,1.4399855136871338,"[[0, 8, 13, 32, 40, 46, 59, 63, 64, 68, 72, 75, 83, 86, 87, 90]]"
100,200,200,1157,1.428898811340332,"[[2, 15, 17, 29, 31, 32, 39, 40, 42, 48, 54, 58, 77, 82, 87, 96]]"
100,200,200,1087,1.4355463981628418,"[[0, 16, 23, 35, 38, 58, 63, 65, 68, 69, 79, 87, 95, 96]]"
100,200,200,1106,1.424950122833252,"[[10, 13, 14, 19, 22, 29, 39, 52, 57, 60, 63, 72, 75, 82, 91, 95, 96]]"
100,200,200,1104,1.4725511074066162,"[[14, 24, 28, 29, 45, 55, 62, 68, 80, 84, 86, 88, 91, 92]]"
100,200,200,1229,1.5023002624511719,"[[5, 11, 12, 18, 28, 30, 31, 35, 37, 49, 63, 77, 78, 90, 93]]"
100,200,200,1156,1.499361276626587,"[[5, 15, 17, 37, 39, 43, 48, 54, 57, 68, 79, 89, 90, 95, 96]]"
100,200,200,1261,1.4632880687713623,"[[6, 15, 23, 44, 49, 53, 59, 64, 65, 67, 69, 70, 72, 74, 83, 89, 91, 94, 95, 96]]"
100,200,200,1110,1.4865195751190186,"[[3, 6, 12, 22, 30, 46, 47, 52, 62, 63, 64, 66, 74, 82, 83]]"
100,200,200,1017,2.7191009521484375,"[[10, 15, 16, 34, 41, 46, 59, 62, 73, 79, 84, 88, 99]]"
100,200,200,1123,1.505859375,"[[3, 8, 13, 18, 23, 24, 32, 45, 49, 50, 57, 68, 69, 80, 91, 93, 94]]"
100,200,200,1223,1.4623842239379883,"[[7, 9, 14, 21, 24, 28, 43, 45, 49, 58, 61, 62, 72, 90, 94, 95]]"
100,200,200,1101,1.4823148250579834,"[[20, 33, 34, 53, 54, 60, 61, 62, 67, 73, 75, 82, 84, 86, 87, 90, 91]]"
100,200,200,1133,1.5057568550109863,"[[11, 14, 19, 22, 25, 32, 37, 40, 54, 57, 63, 68, 77, 88, 89, 92]]"
