Num_Itens,Cap_Peso,Cap_Volume,Lucro_Max,Tempo_Exec(s),Itens_Ids
40,250,100,815,0.0006349086761474609,"[[3, 13, 20, 21, 22, 23, 29, 32, 35, 37]]"
40,250,100,875,0.0002124309539794922,"[[0, 3, 6, 7, 14, 21, 26, 30, 31, 32, 33, 35, 37]]"
40,250,100,811,0.006456613540649414,"[[1, 7, 9, 10, 13, 14, 15, 25, 27, 28, 30]]"
40,250,100,529,0.0002982616424560547,"[[2, 10, 21, 25, 27, 28, 29]]"
40,250,100,629,0.0012845993041992188,"[[2, 3, 6, 8, 15, 22, 34, 37]]"
40,250,100,652,0.00021123886108398438,"[[1, 2, 13, 17, 24, 25, 27, 31, 38]]"
40,250,100,543,0.0003390312194824219,"[[5, 13, 15, 20, 21, 26, 35, 39]]"
40,250,100,967,0.0001430511474609375,"[[2, 4, 5, 6, 7, 9, 15, 18, 23, 28, 32, 33, 37]]"
40,250,100,465,0.00012445449829101562,"[[0, 7, 12, 17, 19, 20, 21, 30]]"
40,250,100,708,0.0003597736358642578,"[[2, 4, 6, 8, 13, 15, 21, 22, 23, 28, 30]]"
